url,avgPrice,cosine,lat,lng,memberId,shopId,shop_district,...
http://www.dianping.com/shop/69823869,78,西餐,30.506987,114.163468,4529157,69823869,蔡甸区,{}
http://www.dianping.com/shop/2941582,213,湖北菜,30.60625,114.269133,4529157,2941582,唐家墩/菱角湖,{}
http://www.dianping.com/shop/68156919,74,日本料理,30.507847,114.174386,4529157,68156919,经开万达,{}
http://www.dianping.com/shop/65954127,61,川菜,30.604116,114.255185,6497088,65954127,汉口火车站,{}
http://www.dianping.com/shop/19285913,91,烧烤,30.583525,114.298718,6497088,19285913,客运港/江滩,{}
http://www.dianping.com/shop/23036479,69,其他,30.595,114.27,6497088,23036479,西北湖,{}
http://www.dianping.com/shop/67083353,24,其他,30.55453,114.34533,6497088,67083353,楚河汉街,{}
http://www.dianping.com/shop/27430048,47,韩国料理,30.5761,114.287292,4529157,27430048,六渡桥,{}
http://www.dianping.com/shop/22839667,133,海鲜,30.590031,114.30416,6497088,22839667,客运港/江滩,{}
http://www.dianping.com/shop/11554059,35,面包甜点,30.585845,114.296668,4529157,11554059,客运港/江滩,{}
http://www.dianping.com/shop/24334422,52,咖啡厅,30.563501,114.36542,4529157,24334422,水果湖,{}
http://www.dianping.com/shop/8068328,97,湖北菜,30.566331,114.365889,4529157,8068328,水果湖,{}
http://www.dianping.com/shop/5418928,25,小吃快餐,30.531178931003588,114.31696005419022,4529157,5418928,丁字桥,{}
http://www.dianping.com/shop/5142839,39,烧烤,30.62889,114.32059,2768700,5142839,百步亭/二七,{}
http://www.dianping.com/shop/574048,81,火锅,30.53329,114.31646,2768700,574048,武昌火车站,{}
http://www.dianping.com/shop/1946332,66,海鲜,30.511061,114.391133,7573971,1946332,光谷/鲁巷,{}
http://www.dianping.com/shop/5563868,73,川菜,30.525714,114.355365,7573971,5563868,石牌岭/街道口,{}
http://www.dianping.com/shop/3643732,21,火锅,30.471818,114.389085,7573971,3643732,光谷/鲁巷,{}
http://www.dianping.com/shop/5344723,12,小吃快餐,30.47515,114.361467,7573971,5344723,石牌岭/街道口,{}
http://www.dianping.com/shop/19420913,81,湖北菜,30.48051,114.335746,7573971,19420913,南湖花园,{}
http://www.dianping.com/shop/2520976,120,火锅,30.5399846,114.3510143,7573971,2520976,水果湖,{}
http://www.dianping.com/shop/66842549,10,面包甜点,30.584405,114.268409,98723855,66842549,江汉区,{}
http://www.dianping.com/shop/67322258,6,小吃快餐,30.579309,114.29183,98723855,67322258,江汉路步行街,{}
http://www.dianping.com/shop/2893105,22,咖啡厅,30.540077,114.312063,2719354,2893105,阅马场,{}
http://www.dianping.com/shop/5386081,13,面包甜点,30.556149,114.342572,4529157,5386081,水果湖,{}
http://www.dianping.com/shop/3922009,65,东南亚菜,30.50589,114.40261,4529157,3922009,光谷/鲁巷,{}
http://www.dianping.com/shop/3649375,24,小吃快餐,30.548185,114.337964,4529157,3649375,水果湖,{}
http://www.dianping.com/shop/3180466,12,西餐,30.584253,114.251054,1639497,3180466,宝丰,{}
http://www.dianping.com/shop/59150430,31,面包甜点,30.623077,114.262716,7573971,59150430,汉口火车站,{}
http://www.dianping.com/shop/67807218,110,面包甜点,30.57916,114.271874,6497088,67807218,武汉广场,{}
http://www.dianping.com/shop/20711836,73,湖北菜,30.627037,114.266794,7573971,20711836,唐家墩/菱角湖,{}
http://www.dianping.com/shop/40535190,15,小吃快餐,30.575519,114.320863,6497088,40535190,武昌区,{}
http://www.dianping.com/shop/72463768,26,面包甜点,30.604848,114.309129,6497088,72463768,江岸区,{}
http://www.dianping.com/shop/67439292,67,烧烤,30.505771,114.401858,6497088,67439292,光谷/鲁巷,{}
http://www.dianping.com/shop/64058239,70,湖北菜,30.58035,114.29169,7573971,64058239,江汉路步行街,{}
http://www.dianping.com/shop/23664206,105,海鲜,30.59317,114.26846,6497088,23664206,万松园,{}
http://www.dianping.com/shop/33770723,176,日本料理,30.605397,114.309768,6497088,33770723,解放公园,{}
http://www.dianping.com/shop/67864798,44,小吃快餐,30.507267,114.398009,2768700,67864798,洪山区,{}
